timestamp_utc,close,return
2017-04-05 00:00:00+00:00,42.89,0.0039794007
2017-04-06 00:00:00+00:00,42.9,0.0002331546
2017-04-07 00:00:00+00:00,43.04,0.0032634033
2017-04-10 00:00:00+00:00,43.05,0.0002323420
2017-04-11 00:00:00+00:00,42.69,-0.0083623693
2017-04-12 00:00:00+00:00,42.49,-0.0046849379
2017-04-13 00:00:00+00:00,42.55,0.0014120970
2017-04-17 00:00:00+00:00,43.1,0.0129259694
2017-04-18 00:00:00+00:00,43.09,-0.0002320186
2017-04-19 00:00:00+00:00,43.3,0.0048735205
2017-04-20 00:00:00+00:00,43.69,0.0090069284
2017-04-21 00:00:00+00:00,43.81,0.0027466239
2017-04-24 00:00:00+00:00,44.27,0.0104998859
2017-04-25 00:00:00+00:00,44.71,0.0099390106
2017-04-26 00:00:00+00:00,44.41,-0.0067099083
2017-04-27 00:00:00+00:00,47.15,0.0616978158
2017-04-28 00:00:00+00:00,47.72,0.0120890774
2017-05-01 00:00:00+00:00,47.54,-0.0037720034
2017-05-02 00:00:00+00:00,49.05,0.0317627261
2017-05-03 00:00:00+00:00,49.02,-0.0006116208
2017-05-04 00:00:00+00:00,48.91,-0.0022439820
2017-05-05 00:00:00+00:00,49.3,0.0079738295
2017-05-08 00:00:00+00:00,49.17,-0.0026369168
2017-05-09 00:00:00+00:00,49.22,0.0010168802
2017-05-10 00:00:00+00:00,49.79,0.0115806583
2017-05-11 00:00:00+00:00,49.7,-0.0018075919
2017-05-12 00:00:00+00:00,49.37,-0.0066398390
2017-05-15 00:00:00+00:00,49.77,0.0081020863
2017-05-16 00:00:00+00:00,50.34,0.0114526823
2017-05-17 00:00:00+00:00,49.05,-0.0256257449
2017-05-18 00:00:00+00:00,49.11,0.0012232416
2017-05-19 00:00:00+00:00,49.39,0.0057014865
2017-05-22 00:00:00+00:00,49.77,0.0076938652
2017-05-23 00:00:00+00:00,50.13,0.0072332731
2017-05-24 00:00:00+00:00,51.05,0.0183522841
2017-05-25 00:00:00+00:00,50.93,-0.0023506366
2017-05-26 00:00:00+00:00,51.19,0.0051050461
2017-05-30 00:00:00+00:00,51.06,-0.0025395585
2017-05-31 00:00:00+00:00,52.21,0.0225225225
2017-06-01 00:00:00+00:00,53.16,0.0181957479
2017-06-02 00:00:00+00:00,53.52,0.0067720090
2017-06-05 00:00:00+00:00,53.8,0.0052316891
2017-06-06 00:00:00+00:00,53.4,-0.0074349442
2017-06-07 00:00:00+00:00,53.85,0.0084269663
2017-06-08 00:00:00+00:00,54.39,0.0100278552
2017-06-09 00:00:00+00:00,53.4,-0.0182018753
2017-06-12 00:00:00+00:00,52.16,-0.0232209738
2017-06-13 00:00:00+00:00,52.06,-0.0019171779
2017-06-14 00:00:00+00:00,51.9,-0.0030733769
2017-06-15 00:00:00+00:00,52.29,0.0075144509
2017-06-16 00:00:00+00:00,51.84,-0.0086058520
2017-06-19 00:00:00+00:00,52.93,0.0210262346
2017-06-20 00:00:00+00:00,52.52,-0.0077460797
2017-06-21 00:00:00+00:00,53.54,0.0194211729
2017-06-22 00:00:00+00:00,53.87,0.0061636160
2017-06-23 00:00:00+00:00,54.33,0.0085390756
2017-06-26 00:00:00+00:00,53.74,-0.0108595619
2017-06-27 00:00:00+00:00,52.73,-0.0187941943
2017-06-28 00:00:00+00:00,54.39,0.0314811303
2017-06-29 00:00:00+00:00,53.42,-0.0178341607
2017-06-30 00:00:00+00:00,53.67,0.0046798952
2017-07-03 00:00:00+00:00,52.87,-0.0149059065
2017-07-05 00:00:00+00:00,54.61,0.0329109136
2017-07-06 00:00:00+00:00,53.47,-0.0208752976
2017-07-07 00:00:00+00:00,53.97,0.0093510380
2017-07-10 00:00:00+00:00,54.94,0.0179729479
2017-07-11 00:00:00+00:00,54.76,-0.0032763014
2017-07-12 00:00:00+00:00,56.55,0.0326880935
2017-07-13 00:00:00+00:00,57.9,0.0238726790
2017-07-14 00:00:00+00:00,57.16,-0.0127806563
2017-07-17 00:00:00+00:00,57.58,0.0073477957
2017-07-18 00:00:00+00:00,58.96,0.0239666551
2017-07-19 00:00:00+00:00,58.35,-0.0103459973
2017-07-20 00:00:00+00:00,59.09,0.0126820908
2017-07-21 00:00:00+00:00,58.67,-0.0071078017
2017-07-24 00:00:00+00:00,58.58,-0.0015340037
2017-07-25 00:00:00+00:00,58.26,-0.0054626152
2017-07-26 00:00:00+00:00,58.79,0.0090971507
2017-07-27 00:00:00+00:00,60.15,0.0231331859
2017-07-28 00:00:00+00:00,59.2,-0.0157938487
2017-07-31 00:00:00+00:00,58.55,-0.0109797297
2017-08-01 00:00:00+00:00,59.34,0.0134927412
2017-08-02 00:00:00+00:00,59.12,-0.0037074486
2017-08-03 00:00:00+00:00,58.42,-0.0118403248
2017-08-04 00:00:00+00:00,58.86,0.0075316672
2017-08-07 00:00:00+00:00,59.62,0.0129119946
2017-08-08 00:00:00+00:00,59.48,-0.0023482053
2017-08-09 00:00:00+00:00,59.67,0.0031943510
2017-08-10 00:00:00+00:00,58.02,-0.0276520865
2017-08-11 00:00:00+00:00,58.04,0.0003447087
2017-08-14 00:00:00+00:00,59.06,0.0175740868
2017-08-15 00:00:00+00:00,59.69,0.0106671182
2017-08-16 00:00:00+00:00,60.29,0.0100519350
2017-08-17 00:00:00+00:00,59.29,-0.0165864986
2017-08-18 00:00:00+00:00,59.44,0.0025299376
2017-08-21 00:00:00+00:00,59.4,-0.0006729475
2017-08-22 00:00:00+00:00,60.84,0.0242424242
2017-08-23 00:00:00+00:00,60.05,-0.0129848784
2017-08-24 00:00:00+00:00,60.0,-0.0008326395
2017-08-25 00:00:00+00:00,59.97,-0.0005000000
2017-08-28 00:00:00+00:00,60.53,0.0093380023
2017-08-29 00:00:00+00:00,61.01,0.0079299521
2017-08-30 00:00:00+00:00,61.77,0.0124569743
2017-08-31 00:00:00+00:00,61.68,-0.0014570180
2017-09-01 00:00:00+00:00,61.46,-0.0035667964
2017-09-05 00:00:00+00:00,61.27,-0.0030914416
2017-09-06 00:00:00+00:00,61.24,-0.0004896360
2017-09-07 00:00:00+00:00,62.0,0.0124101894
2017-09-08 00:00:00+00:00,61.13,-0.0140322581
2017-09-11 00:00:00+00:00,62.64,0.0247014559
2017-09-12 00:00:00+00:00,62.56,-0.0012771392
2017-09-13 00:00:00+00:00,62.04,-0.0083120205
2017-09-14 00:00:00+00:00,62.24,0.0032237266
2017-09-15 00:00:00+00:00,62.5,0.0041773779
2017-09-18 00:00:00+00:00,62.92,0.0067200000
2017-09-19 00:00:00+00:00,63.83,0.0144628099
2017-09-20 00:00:00+00:00,64.74,0.0142566191
2017-09-21 00:00:00+00:00,64.63,-0.0016991041
2017-09-22 00:00:00+00:00,65.08,0.0069627108
2017-09-25 00:00:00+00:00,63.5,-0.0242778119
2017-09-26 00:00:00+00:00,62.94,-0.0088188976
2017-09-27 00:00:00+00:00,63.33,0.0061963775
2017-09-28 00:00:00+00:00,63.93,0.0094741829
2017-09-29 00:00:00+00:00,64.03,0.0015642109
2017-10-02 00:00:00+00:00,64.18,0.0023426519
2017-10-03 00:00:00+00:00,64.22,0.0006232471
2017-10-04 00:00:00+00:00,64.01,-0.0032700093
2017-10-05 00:00:00+00:00,65.82,0.0282768317
2017-10-06 00:00:00+00:00,66.05,0.0034943786
2017-10-09 00:00:00+00:00,66.23,0.0027252082
2017-10-10 00:00:00+00:00,66.04,-0.0028687906
2017-10-11 00:00:00+00:00,67.78,0.0263476681
2017-10-12 00:00:00+00:00,68.86,0.0159339038
2017-10-13 00:00:00+00:00,68.66,-0.0029044438
2017-10-16 00:00:00+00:00,67.31,-0.0196621031
2017-10-17 00:00:00+00:00,66.67,-0.0095082454
2017-10-18 00:00:00+00:00,67.26,0.0088495575
2017-10-19 00:00:00+00:00,67.25,-0.0001486768
2017-10-20 00:00:00+00:00,70.97,0.0553159851
2017-10-23 00:00:00+00:00,69.8,-0.0164858391
2017-10-24 00:00:00+00:00,70.21,0.0058739255
2017-10-25 00:00:00+00:00,71.02,0.0115368181
2017-10-26 00:00:00+00:00,71.34,0.0045057730
2017-10-27 00:00:00+00:00,71.06,-0.0039248668
2017-10-30 00:00:00+00:00,71.15,0.0012665353
2017-10-31 00:00:00+00:00,72.56,0.0198172874
2017-11-01 00:00:00+00:00,72.38,-0.0024807056
2017-11-02 00:00:00+00:00,72.25,-0.0017960763
2017-11-03 00:00:00+00:00,73.39,0.0157785467
2017-11-06 00:00:00+00:00,74.74,0.0183948767
2017-11-07 00:00:00+00:00,74.41,-0.0044153064
2017-11-08 00:00:00+00:00,74.77,0.0048380594
2017-11-09 00:00:00+00:00,74.1,-0.0089608132
2017-11-10 00:00:00+00:00,73.99,-0.0014844804
2017-11-13 00:00:00+00:00,74.03,0.0005406136
2017-11-14 00:00:00+00:00,74.49,0.0062136971
2017-11-15 00:00:00+00:00,73.43,-0.0142300980
2017-11-16 00:00:00+00:00,77.7,0.0581506196
2017-11-17 00:00:00+00:00,76.38,-0.0169884170
2017-11-20 00:00:00+00:00,76.01,-0.0048442001
2017-11-21 00:00:00+00:00,77.77,0.0231548480
2017-11-22 00:00:00+00:00,77.57,-0.0025716857
2017-11-24 00:00:00+00:00,78.57,0.0128915818
2017-11-27 00:00:00+00:00,77.84,-0.0092910780
2017-11-28 00:00:00+00:00,77.79,-0.0006423433
2017-11-29 00:00:00+00:00,73.25,-0.0583622574
2017-11-30 00:00:00+00:00,75.73,0.0338566553
2017-12-01 00:00:00+00:00,75.3,-0.0056780668
2017-12-04 00:00:00+00:00,70.97,-0.0575033201
2017-12-05 00:00:00+00:00,71.2,0.0032408060
2017-12-06 00:00:00+00:00,73.14,0.0272471910
2017-12-07 00:00:00+00:00,73.69,0.0075198250
2017-12-08 00:00:00+00:00,72.91,-0.0105848826
2017-12-11 00:00:00+00:00,73.29,0.0052119051
2017-12-12 00:00:00+00:00,73.62,0.0045026607
2017-12-13 00:00:00+00:00,74.09,0.0063841347
2017-12-14 00:00:00+00:00,74.26,0.0022945067
2017-12-15 00:00:00+00:00,75.65,0.0187180178
2017-12-18 00:00:00+00:00,75.32,-0.0043621943
2017-12-19 00:00:00+00:00,74.5,-0.0108868826
2017-12-20 00:00:00+00:00,74.0,-0.0067114094
2017-12-21 00:00:00+00:00,74.02,0.0002702703
2017-12-22 00:00:00+00:00,73.89,-0.0017562821
2017-12-26 00:00:00+00:00,74.27,0.0051427798
2017-12-27 00:00:00+00:00,74.59,0.0043086037
2017-12-28 00:00:00+00:00,74.17,-0.0056307816
2017-12-29 00:00:00+00:00,73.62,-0.0074153971
2018-01-02 00:00:00+00:00,73.84,0.0029883184
2018-01-03 00:00:00+00:00,76.75,0.0394095341
2018-01-04 00:00:00+00:00,76.73,-0.0002605863
2018-01-05 00:00:00+00:00,78.7,0.0256744429
2018-01-08 00:00:00+00:00,79.05,0.0044472681
2018-01-09 00:00:00+00:00,79.19,0.0017710310
2018-01-10 00:00:00+00:00,79.37,0.0022730143
2018-01-11 00:00:00+00:00,79.75,0.0047877032
2018-01-12 00:00:00+00:00,80.54,0.0099059561
2018-01-16 00:00:00+00:00,80.42,-0.0014899429
2018-01-17 00:00:00+00:00,82.47,0.0254911714
2018-01-18 00:00:00+00:00,82.94,0.0056990421
2018-01-19 00:00:00+00:00,83.84,0.0108512177
2018-01-22 00:00:00+00:00,83.98,0.0016698473
2018-01-23 00:00:00+00:00,84.21,0.0027387473
2018-01-24 00:00:00+00:00,83.71,-0.0059375371
2018-01-25 00:00:00+00:00,84.34,0.0075259826
2018-01-26 00:00:00+00:00,85.45,0.0131610149
2018-01-29 00:00:00+00:00,84.31,-0.0133411352
2018-01-30 00:00:00+00:00,83.78,-0.0062863243
2018-01-31 00:00:00+00:00,85.32,0.0183814753
2018-02-01 00:00:00+00:00,78.4,-0.0811064229
2018-02-02 00:00:00+00:00,76.57,-0.0233418367
2018-02-05 00:00:00+00:00,74.705,-0.0243567977
2018-02-06 00:00:00+00:00,75.68,0.0130513353
2018-02-07 00:00:00+00:00,75.59,-0.0011892178
2018-02-08 00:00:00+00:00,72.32,-0.0432596904
2018-02-09 00:00:00+00:00,74.75,0.0336006637
2018-02-12 00:00:00+00:00,75.28,0.0070903010
2018-02-13 00:00:00+00:00,74.97,-0.0041179596
2018-02-14 00:00:00+00:00,77.27,0.0306789382
2018-02-15 00:00:00+00:00,78.295,0.0132651741
2018-02-16 00:00:00+00:00,78.37,0.0009579156
2018-02-20 00:00:00+00:00,77.06,-0.0167155799
2018-02-21 00:00:00+00:00,76.51,-0.0071372956
2018-02-22 00:00:00+00:00,77.7,0.0155535224
2018-02-23 00:00:00+00:00,79.69,0.0256113256
2018-02-26 00:00:00+00:00,79.35,-0.0042665328
2018-02-27 00:00:00+00:00,79.46,0.0013862634
2018-02-28 00:00:00+00:00,79.41,-0.0006292474
2018-03-01 00:00:00+00:00,78.64,-0.0096965118
2018-03-02 00:00:00+00:00,78.87,0.0029247202
2018-03-05 00:00:00+00:00,79.07,0.0025358184
2018-03-06 00:00:00+00:00,79.23,0.0020235235
2018-03-07 00:00:00+00:00,79.52,0.0036602297
2018-03-08 00:00:00+00:00,79.87,0.0044014085
2018-03-09 00:00:00+00:00,80.71,0.0105170903
2018-03-12 00:00:00+00:00,80.6,-0.0013629042
2018-03-13 00:00:00+00:00,80.2,-0.0049627792
2018-03-14 00:00:00+00:00,83.31,0.0387780549
2018-03-15 00:00:00+00:00,82.57,-0.0088824871
2018-03-16 00:00:00+00:00,82.16,-0.0049654838
2018-03-19 00:00:00+00:00,80.3,-0.0226387537
2018-03-20 00:00:00+00:00,80.86,0.0069738481
2018-03-21 00:00:00+00:00,81.04,0.0022260698
2018-03-22 00:00:00+00:00,78.56,-0.0306021718
2018-03-23 00:00:00+00:00,76.44,-0.0269857434
2018-03-26 00:00:00+00:00,78.95,0.0328362114
2018-03-27 00:00:00+00:00,76.31,-0.0334388854
2018-03-28 00:00:00+00:00,75.06,-0.0163805530
2018-03-29 00:00:00+00:00,75.87,0.0107913669
2018-04-02 00:00:00+00:00,75.0,-0.0114669830
2018-04-03 00:00:00+00:00,74.56,-0.0058666667
2018-04-04 00:00:00+00:00,74.78,0.0029506438
2018-04-05 00:00:00+00:00,76.95,0.0290184541
2018-04-06 00:00:00+00:00,73.86,-0.0401559454
2018-04-09 00:00:00+00:00,75.19,0.0180070403
2018-04-10 00:00:00+00:00,76.79,0.0212794255
2018-04-11 00:00:00+00:00,76.5,-0.0037765334
2018-04-12 00:00:00+00:00,77.46,0.0125490196
2018-04-13 00:00:00+00:00,77.27,-0.0024528789
2018-04-16 00:00:00+00:00,77.8,0.0068590656
2018-04-17 00:00:00+00:00,80.03,0.0286632391
2018-04-18 00:00:00+00:00,80.34,0.0038735474
2018-04-19 00:00:00+00:00,79.68,-0.0082150859
2018-04-20 00:00:00+00:00,78.73,-0.0119226908
2018-04-23 00:00:00+00:00,78.21,-0.0066048520
2018-04-24 00:00:00+00:00,75.28,-0.0374632400
2018-04-25 00:00:00+00:00,74.0,-0.0170031881
2018-04-26 00:00:00+00:00,76.03,0.0274324324
2018-04-27 00:00:00+00:00,74.13,-0.0249901355
2018-04-30 00:00:00+00:00,74.61,0.0064751113
2018-05-01 00:00:00+00:00,74.81,0.0026806058
2018-05-02 00:00:00+00:00,71.73,-0.0411709664
2018-05-03 00:00:00+00:00,73.45,0.0239788094
2018-05-04 00:00:00+00:00,73.99,0.0073519401
2018-05-07 00:00:00+00:00,74.67,0.0091904311
2018-05-08 00:00:00+00:00,75.72,0.0140618722
2018-05-09 00:00:00+00:00,77.01,0.0170364501
2018-05-10 00:00:00+00:00,79.19,0.0283080119
2018-05-11 00:00:00+00:00,79.2,0.0001262786
2018-05-14 00:00:00+00:00,78.81,-0.0049242424
2018-05-15 00:00:00+00:00,77.79,-0.0129425200
2018-05-16 00:00:00+00:00,77.82,0.0003856537
2018-05-17 00:00:00+00:00,79.19,0.0176047289
2018-05-18 00:00:00+00:00,80.79,0.0202045713
2018-05-21 00:00:00+00:00,81.25,0.0056937740
2018-05-22 00:00:00+00:00,80.62,-0.0077538462
2018-05-23 00:00:00+00:00,81.08,0.0057057802
2018-05-24 00:00:00+00:00,81.55,0.0057967440
2018-05-25 00:00:00+00:00,80.96,-0.0072348253
2018-05-29 00:00:00+00:00,80.73,-0.0028409091
2018-05-30 00:00:00+00:00,81.6,0.0107766630
2018-05-31 00:00:00+00:00,82.07,0.0057598039
2018-06-01 00:00:00+00:00,83.25,0.0143779700
2018-06-04 00:00:00+00:00,84.57,0.0158558559
2018-06-05 00:00:00+00:00,85.05,0.0056757716
2018-06-06 00:00:00+00:00,85.21,0.0018812463
2018-06-07 00:00:00+00:00,83.27,-0.0227672808
2018-06-08 00:00:00+00:00,84.34,0.0128497658
2018-06-11 00:00:00+00:00,83.89,-0.0053355466
2018-06-12 00:00:00+00:00,85.02,0.0134700203
2018-06-13 00:00:00+00:00,85.27,0.0029404846
2018-06-14 00:00:00+00:00,85.61,0.0039873343
2018-06-15 00:00:00+00:00,85.31,-0.0035042635
2018-06-18 00:00:00+00:00,85.85,0.0063298558
2018-06-19 00:00:00+00:00,84.52,-0.0154921374
2018-06-20 00:00:00+00:00,85.95,0.0169190724
2018-06-21 00:00:00+00:00,85.97,0.0002326934
2018-06-22 00:00:00+00:00,85.12,-0.0098871699
2018-06-25 00:00:00+00:00,82.19,-0.0344219925
2018-06-26 00:00:00+00:00,82.32,0.0015817009
2018-06-27 00:00:00+00:00,80.67,-0.0200437318
2018-06-28 00:00:00+00:00,82.48,0.0224370894
2018-06-29 00:00:00+00:00,83.27,0.0095780795
2018-07-02 00:00:00+00:00,83.89,0.0074456587
2018-07-03 00:00:00+00:00,83.27,-0.0073906306
2018-07-05 00:00:00+00:00,84.59,0.0158520476
2018-07-06 00:00:00+00:00,85.94,0.0159593333
2018-07-09 00:00:00+00:00,86.23,0.0033744473
2018-07-10 00:00:00+00:00,86.17,-0.0006958135
2018-07-11 00:00:00+00:00,86.25,0.0009283974
2018-07-12 00:00:00+00:00,89.13,0.0333913043
2018-07-13 00:00:00+00:00,87.99,-0.0127903063
2018-07-16 00:00:00+00:00,87.77,-0.0025002841
2018-07-17 00:00:00+00:00,88.58,0.0092286658
2018-07-18 00:00:00+00:00,88.22,-0.0040641228
2018-07-19 00:00:00+00:00,87.38,-0.0095216504
2018-07-20 00:00:00+00:00,87.47,0.0010299840
2018-07-23 00:00:00+00:00,89.24,0.0202355093
2018-07-24 00:00:00+00:00,91.41,0.0243164500
2018-07-25 00:00:00+00:00,91.37,-0.0004375889
